geo_type,region,transportation_type,alternative_name,sub-region,country,date,mobility percentage
city,Phoenix,driving,NA,Arizona,United States,2021-03-10,114.4
city,Phoenix,driving,NA,Arizona,United States,2021-03-11,117.89
city,Phoenix,driving,NA,Arizona,United States,2021-03-12,NA
city,Phoenix,driving,NA,Arizona,United States,2021-03-13,131.78
city,Phoenix,driving,NA,Arizona,United States,2021-03-14,102.95
city,Phoenix,driving,NA,Arizona,United States,2021-03-15,115.32
city,Phoenix,driving,NA,Arizona,United States,2021-03-16,118.68
city,Phoenix,driving,NA,Arizona,United States,2021-03-17,126.56
city,Phoenix,driving,NA,Arizona,United States,2021-03-18,128.9
city,Phoenix,driving,NA,Arizona,United States,2021-03-19,145.22
city,Phoenix,driving,NA,Arizona,United States,2021-03-20,143.02
city,Phoenix,driving,NA,Arizona,United States,2021-03-21,107.84
city,Phoenix,driving,NA,Arizona,United States,2021-03-22,118
city,Phoenix,driving,NA,Arizona,United States,2021-03-23,118.87
city,Phoenix,driving,NA,Arizona,United States,2021-03-24,124.12
city,Phoenix,driving,NA,Arizona,United States,2021-03-25,126.07
city,Phoenix,driving,NA,Arizona,United States,2021-03-26,145.3
city,Phoenix,driving,NA,Arizona,United States,2021-03-27,143.45
city,Phoenix,driving,NA,Arizona,United States,2021-03-28,106.31
city,Phoenix,driving,NA,Arizona,United States,2021-03-29,117.15
city,Phoenix,driving,NA,Arizona,United States,2021-03-30,120.41
city,Phoenix,driving,NA,Arizona,United States,2021-03-31,123.51
city,Phoenix,driving,NA,Arizona,United States,2021-04-01,129.5
city,Phoenix,driving,NA,Arizona,United States,2021-04-02,143.39
city,Phoenix,driving,NA,Arizona,United States,2021-04-03,131.7
city,Phoenix,driving,NA,Arizona,United States,2021-04-04,85.52
city,Phoenix,driving,NA,Arizona,United States,2021-04-05,116.69
city,Phoenix,driving,NA,Arizona,United States,2021-04-06,120.26
city,Phoenix,driving,NA,Arizona,United States,2021-04-07,123.11
city,Phoenix,driving,NA,Arizona,United States,2021-04-08,127.12
city,Phoenix,driving,NA,Arizona,United States,2021-04-09,142.96
city,Phoenix,driving,NA,Arizona,United States,2021-04-10,140.58
city,Phoenix,driving,NA,Arizona,United States,2021-04-11,102.13
city,Phoenix,driving,NA,Arizona,United States,2021-04-12,114.86
city,Phoenix,driving,NA,Arizona,United States,2021-04-13,117.07
city,Phoenix,driving,NA,Arizona,United States,2021-04-14,119.71
city,Phoenix,driving,NA,Arizona,United States,2021-04-15,124.37
city,Phoenix,driving,NA,Arizona,United States,2021-04-16,142.79
city,Phoenix,driving,NA,Arizona,United States,2021-04-17,141.01
city,Phoenix,driving,NA,Arizona,United States,2021-04-18,104.38
city,Phoenix,driving,NA,Arizona,United States,2021-04-19,116.32
city,Phoenix,driving,NA,Arizona,United States,2021-04-20,118.82
city,Phoenix,driving,NA,Arizona,United States,2021-04-21,118.03
city,Phoenix,driving,NA,Arizona,United States,2021-04-22,121.92
city,Phoenix,driving,NA,Arizona,United States,2021-04-23,139.59
city,Phoenix,driving,NA,Arizona,United States,2021-04-24,140.46
city,Phoenix,driving,NA,Arizona,United States,2021-04-25,101
city,Phoenix,driving,NA,Arizona,United States,2021-04-26,111.15
city,Phoenix,driving,NA,Arizona,United States,2021-04-27,114.08
city,Phoenix,driving,NA,Arizona,United States,2021-04-28,117.09
city,Phoenix,driving,NA,Arizona,United States,2021-04-29,121.34
city,Phoenix,driving,NA,Arizona,United States,2021-04-30,139.29
city,Phoenix,driving,NA,Arizona,United States,2021-05-01,134.23
city,Phoenix,driving,NA,Arizona,United States,2021-05-02,100.26
city,Phoenix,driving,NA,Arizona,United States,2021-05-03,114.32
city,Phoenix,driving,NA,Arizona,United States,2021-05-04,115.46
city,Phoenix,driving,NA,Arizona,United States,2021-05-05,118.62
city,Phoenix,driving,NA,Arizona,United States,2021-05-06,120.92
city,Phoenix,driving,NA,Arizona,United States,2021-05-07,138.74
city,Phoenix,driving,NA,Arizona,United States,2021-05-08,133.83
city,Phoenix,driving,NA,Arizona,United States,2021-05-09,90.59
city,Phoenix,driving,NA,Arizona,United States,2021-05-10,112.25
city,Phoenix,driving,NA,Arizona,United States,2021-05-11,114.02
city,Phoenix,driving,NA,Arizona,United States,2021-05-12,117.56
city,Phoenix,driving,NA,Arizona,United States,2021-05-13,123.25
city,Phoenix,driving,NA,Arizona,United States,2021-05-14,137.98
city,Phoenix,driving,NA,Arizona,United States,2021-05-15,133.66
city,Phoenix,driving,NA,Arizona,United States,2021-05-16,98.85
city,Phoenix,driving,NA,Arizona,United States,2021-05-17,114.67
city,Phoenix,driving,NA,Arizona,United States,2021-05-18,116.9
city,Phoenix,driving,NA,Arizona,United States,2021-05-19,120.46
city,Phoenix,driving,NA,Arizona,United States,2021-05-20,124.38
city,Phoenix,driving,NA,Arizona,United States,2021-05-21,139.66
city,Phoenix,driving,NA,Arizona,United States,2021-05-22,133.07
city,Phoenix,driving,NA,Arizona,United States,2021-05-23,100.61
city,Phoenix,driving,NA,Arizona,United States,2021-05-24,117.2
city,Phoenix,driving,NA,Arizona,United States,2021-05-25,119.15
city,Phoenix,driving,NA,Arizona,United States,2021-05-26,121.78
city,Phoenix,driving,NA,Arizona,United States,2021-05-27,127.44
city,Phoenix,driving,NA,Arizona,United States,2021-05-28,141.16
city,Phoenix,driving,NA,Arizona,United States,2021-05-29,125.06
city,Phoenix,driving,NA,Arizona,United States,2021-05-30,100.47
city,Phoenix,driving,NA,Arizona,United States,2021-05-31,94.26
city,Phoenix,driving,NA,Arizona,United States,2021-06-01,120.39
city,Phoenix,driving,NA,Arizona,United States,2021-06-02,120.13
city,Phoenix,driving,NA,Arizona,United States,2021-06-03,122.71
city,Phoenix,driving,NA,Arizona,United States,2021-06-04,134.53
city,Phoenix,driving,NA,Arizona,United States,2021-06-05,124.07
city,Phoenix,driving,NA,Arizona,United States,2021-06-06,94.38
city,Phoenix,driving,NA,Arizona,United States,2021-06-07,116.31
city,Phoenix,driving,NA,Arizona,United States,2021-06-08,119
city,Phoenix,driving,NA,Arizona,United States,2021-06-09,123.69
city,Phoenix,driving,NA,Arizona,United States,2021-06-10,124.39
city,Phoenix,driving,NA,Arizona,United States,2021-06-11,136.93
city,Phoenix,driving,NA,Arizona,United States,2021-06-12,126.14
city,Phoenix,driving,NA,Arizona,United States,2021-06-13,94.27
city,Phoenix,driving,NA,Arizona,United States,2021-06-14,114.2
city,Phoenix,driving,NA,Arizona,United States,2021-06-15,117.38
city,Phoenix,driving,NA,Arizona,United States,2021-06-16,120.31
city,Phoenix,driving,NA,Arizona,United States,2021-06-17,127.8
city,Phoenix,driving,NA,Arizona,United States,2021-06-18,137.83
city,Phoenix,driving,NA,Arizona,United States,2021-06-19,125.64
city,Phoenix,driving,NA,Arizona,United States,2021-06-20,91.39
city,Phoenix,driving,NA,Arizona,United States,2021-06-21,115.15
city,Phoenix,driving,NA,Arizona,United States,2021-06-22,119.68
city,Phoenix,driving,NA,Arizona,United States,2021-06-23,120.33
city,Phoenix,driving,NA,Arizona,United States,2021-06-24,123.93
city,Phoenix,driving,NA,Arizona,United States,2021-06-25,134.22
city,Phoenix,driving,NA,Arizona,United States,2021-06-26,124.69
city,Phoenix,driving,NA,Arizona,United States,2021-06-27,95.29
city,Phoenix,driving,NA,Arizona,United States,2021-06-28,115.84
city,Phoenix,driving,NA,Arizona,United States,2021-06-29,117.8
city,Phoenix,driving,NA,Arizona,United States,2021-06-30,119.63
city,Phoenix,driving,NA,Arizona,United States,2021-07-01,123.27
city,Phoenix,driving,NA,Arizona,United States,2021-07-02,131.2
city,Phoenix,driving,NA,Arizona,United States,2021-07-03,109.8
city,Phoenix,driving,NA,Arizona,United States,2021-07-04,86.48
city,Phoenix,driving,NA,Arizona,United States,2021-07-05,93.48
city,Phoenix,driving,NA,Arizona,United States,2021-07-06,113.72
city,Phoenix,driving,NA,Arizona,United States,2021-07-07,115.84
city,Phoenix,driving,NA,Arizona,United States,2021-07-08,120.39
city,Phoenix,driving,NA,Arizona,United States,2021-07-09,130.28
city,Phoenix,driving,NA,Arizona,United States,2021-07-10,117.48
city,Phoenix,driving,NA,Arizona,United States,2021-07-11,91.28
city,Phoenix,driving,NA,Arizona,United States,2021-07-12,115.12
city,Phoenix,driving,NA,Arizona,United States,2021-07-13,116.78
city,Phoenix,driving,NA,Arizona,United States,2021-07-14,118.49
city,Phoenix,driving,NA,Arizona,United States,2021-07-15,123.13
city,Phoenix,driving,NA,Arizona,United States,2021-07-16,132.83
city,Phoenix,driving,NA,Arizona,United States,2021-07-17,124.88
city,Phoenix,driving,NA,Arizona,United States,2021-07-18,94.77
city,Phoenix,driving,NA,Arizona,United States,2021-07-19,115.35
city,Phoenix,driving,NA,Arizona,United States,2021-07-20,117.98
city,Phoenix,driving,NA,Arizona,United States,2021-07-21,117.87
city,Phoenix,driving,NA,Arizona,United States,2021-07-22,120.32
city,Phoenix,driving,NA,Arizona,United States,2021-07-23,126.54
city,Phoenix,driving,NA,Arizona,United States,2021-07-24,120.2
city,Phoenix,driving,NA,Arizona,United States,2021-07-25,90.46
city,Phoenix,driving,NA,Arizona,United States,2021-07-26,115.8
city,Phoenix,driving,NA,Arizona,United States,2021-07-27,117.25
city,Phoenix,driving,NA,Arizona,United States,2021-07-28,119.34
city,Phoenix,driving,NA,Arizona,United States,2021-07-29,121.52
city,Phoenix,driving,NA,Arizona,United States,2021-07-30,134.65
city,Phoenix,driving,NA,Arizona,United States,2021-07-31,126.26
city,Phoenix,driving,NA,Arizona,United States,2021-08-01,95.19
city,Phoenix,driving,NA,Arizona,United States,2021-08-02,117.15
city,Phoenix,driving,NA,Arizona,United States,2021-08-03,119.11
city,Phoenix,driving,NA,Arizona,United States,2021-08-04,120.14
city,Phoenix,driving,NA,Arizona,United States,2021-08-05,121.9
city,Phoenix,driving,NA,Arizona,United States,2021-08-06,140.17
city,Phoenix,driving,NA,Arizona,United States,2021-08-07,127.54
city,Phoenix,driving,NA,Arizona,United States,2021-08-08,95.31
city,Phoenix,driving,NA,Arizona,United States,2021-08-09,115.61
city,Phoenix,driving,NA,Arizona,United States,2021-08-10,117.91
city,Phoenix,driving,NA,Arizona,United States,2021-08-11,121.12
city,Phoenix,driving,NA,Arizona,United States,2021-08-12,125.5
city,Phoenix,driving,NA,Arizona,United States,2021-08-13,146.99
city,Phoenix,driving,NA,Arizona,United States,2021-08-14,133.05
city,Phoenix,driving,NA,Arizona,United States,2021-08-15,101.96
city,Phoenix,driving,NA,Arizona,United States,2021-08-16,119.98
city,Phoenix,driving,NA,Arizona,United States,2021-08-17,122.63
city,Phoenix,driving,NA,Arizona,United States,2021-08-18,125.07
city,Phoenix,driving,NA,Arizona,United States,2021-08-19,130.46
city,Phoenix,driving,NA,Arizona,United States,2021-08-20,146.29
city,Phoenix,driving,NA,Arizona,United States,2021-08-21,132.84
city,Phoenix,driving,NA,Arizona,United States,2021-08-22,96.95
city,Phoenix,driving,NA,Arizona,United States,2021-08-23,118.83
city,Phoenix,driving,NA,Arizona,United States,2021-08-24,122.29
city,Phoenix,driving,NA,Arizona,United States,2021-08-25,123.66
city,Phoenix,driving,NA,Arizona,United States,2021-08-26,127.01
city,Phoenix,driving,NA,Arizona,United States,2021-08-27,141.86
city,Phoenix,driving,NA,Arizona,United States,2021-08-28,133.88
city,Phoenix,driving,NA,Arizona,United States,2021-08-29,99.28
city,Phoenix,driving,NA,Arizona,United States,2021-08-30,121.09
city,Phoenix,driving,NA,Arizona,United States,2021-08-31,124.93
city,Phoenix,driving,NA,Arizona,United States,2021-09-01,127.06
city,Phoenix,driving,NA,Arizona,United States,2021-09-02,132.52
city,Phoenix,driving,NA,Arizona,United States,2021-09-03,150.33
city,Phoenix,driving,NA,Arizona,United States,2021-09-04,127.79
city,Phoenix,driving,NA,Arizona,United States,2021-09-05,99.64
city,Phoenix,driving,NA,Arizona,United States,2021-09-06,95.69
city,Phoenix,driving,NA,Arizona,United States,2021-09-07,123.06
city,Phoenix,driving,NA,Arizona,United States,2021-09-08,124.95
city,Phoenix,driving,NA,Arizona,United States,2021-09-09,127.62
city,Phoenix,driving,NA,Arizona,United States,2021-09-10,146.14
city,Phoenix,driving,NA,Arizona,United States,2021-09-11,138.84
city,Phoenix,driving,NA,Arizona,United States,2021-09-12,98.59
city,Phoenix,driving,NA,Arizona,United States,2021-09-13,119.73
city,Phoenix,driving,NA,Arizona,United States,2021-09-14,122.31
city,Phoenix,driving,NA,Arizona,United States,2021-09-15,127.61
city,Phoenix,driving,NA,Arizona,United States,2021-09-16,130.44
city,Phoenix,driving,NA,Arizona,United States,2021-09-17,149.77
city,Phoenix,driving,NA,Arizona,United States,2021-09-18,142.11
city,Phoenix,driving,NA,Arizona,United States,2021-09-19,101.77
city,Phoenix,driving,NA,Arizona,United States,2021-09-20,121.34
city,Phoenix,driving,NA,Arizona,United States,2021-09-21,125.39
city,Phoenix,driving,NA,Arizona,United States,2021-09-22,129.37
city,Phoenix,driving,NA,Arizona,United States,2021-09-23,134.6
city,Phoenix,driving,NA,Arizona,United States,2021-09-24,155.03
city,Phoenix,driving,NA,Arizona,United States,2021-09-25,153.77
city,Phoenix,driving,NA,Arizona,United States,2021-09-26,104.35
city,Phoenix,driving,NA,Arizona,United States,2021-09-27,121.93
city,Phoenix,driving,NA,Arizona,United States,2021-09-28,124.69
city,Phoenix,driving,NA,Arizona,United States,2021-09-29,128.09
city,Phoenix,driving,NA,Arizona,United States,2021-09-30,135.71
city,Phoenix,driving,NA,Arizona,United States,2021-10-01,155.3
city,Phoenix,driving,NA,Arizona,United States,2021-10-02,148.7
city,Phoenix,driving,NA,Arizona,United States,2021-10-03,102.69
city,Phoenix,driving,NA,Arizona,United States,2021-10-04,120.6
city,Phoenix,driving,NA,Arizona,United States,2021-10-05,123.36
city,Phoenix,driving,NA,Arizona,United States,2021-10-06,129.04
city,Phoenix,driving,NA,Arizona,United States,2021-10-07,133.91
city,Phoenix,driving,NA,Arizona,United States,2021-10-08,150.48
city,Phoenix,driving,NA,Arizona,United States,2021-10-09,143.45
city,Phoenix,driving,NA,Arizona,United States,2021-10-10,107.14
city,Phoenix,driving,NA,Arizona,United States,2021-10-11,122.29
city,Phoenix,driving,NA,Arizona,United States,2021-10-12,130.44
city,Phoenix,driving,NA,Arizona,United States,2021-10-13,135.95
city,Phoenix,driving,NA,Arizona,United States,2021-10-14,139.71
city,Phoenix,driving,NA,Arizona,United States,2021-10-15,159.3
city,Phoenix,driving,NA,Arizona,United States,2021-10-16,164.58
city,Phoenix,driving,NA,Arizona,United States,2021-10-17,115.17
city,Phoenix,driving,NA,Arizona,United States,2021-10-18,128.61
city,Phoenix,driving,NA,Arizona,United States,2021-10-19,133.74
city,Phoenix,driving,NA,Arizona,United States,2021-10-20,138.69
city,Phoenix,driving,NA,Arizona,United States,2021-10-21,144.99
city,Phoenix,driving,NA,Arizona,United States,2021-10-22,163.44
city,Phoenix,driving,NA,Arizona,United States,2021-10-23,168.37
city,Phoenix,driving,NA,Arizona,United States,2021-10-24,114.05
city,Phoenix,driving,NA,Arizona,United States,2021-10-25,130.76
city,Phoenix,driving,NA,Arizona,United States,2021-10-26,137.13
city,Phoenix,driving,NA,Arizona,United States,2021-10-27,140.11
city,Phoenix,driving,NA,Arizona,United States,2021-10-28,151.73
city,Phoenix,driving,NA,Arizona,United States,2021-10-29,168.01
city,Phoenix,driving,NA,Arizona,United States,2021-10-30,173.21
city,Phoenix,driving,NA,Arizona,United States,2021-10-31,119.88
city,Phoenix,driving,NA,Arizona,United States,2021-11-01,128.02
city,Phoenix,driving,NA,Arizona,United States,2021-11-02,133.55
city,Phoenix,driving,NA,Arizona,United States,2021-11-03,134.26
city,Phoenix,driving,NA,Arizona,United States,2021-11-04,141.06
city,Phoenix,driving,NA,Arizona,United States,2021-11-05,161.18
city,Phoenix,driving,NA,Arizona,United States,2021-11-06,158.09
city,Phoenix,driving,NA,Arizona,United States,2021-11-07,109.02
city,Phoenix,driving,NA,Arizona,United States,2021-11-08,125.28
city,Phoenix,driving,NA,Arizona,United States,2021-11-09,131.07
city,Phoenix,driving,NA,Arizona,United States,2021-11-10,146.48
city,Phoenix,driving,NA,Arizona,United States,2021-11-11,150.86
city,Phoenix,driving,NA,Arizona,United States,2021-11-12,163.74
city,Phoenix,driving,NA,Arizona,United States,2021-11-13,165.86
city,Phoenix,driving,NA,Arizona,United States,2021-11-14,116.72
city,Phoenix,driving,NA,Arizona,United States,2021-11-15,132.95
city,Phoenix,driving,NA,Arizona,United States,2021-11-16,139.65
city,Phoenix,driving,NA,Arizona,United States,2021-11-17,141.3
city,Phoenix,driving,NA,Arizona,United States,2021-11-18,145.94
city,Phoenix,driving,NA,Arizona,United States,2021-11-19,166.71
city,Phoenix,driving,NA,Arizona,United States,2021-11-20,165.57
city,Phoenix,driving,NA,Arizona,United States,2021-11-21,118.94
city,Phoenix,driving,NA,Arizona,United States,2021-11-22,137.7
city,Phoenix,driving,NA,Arizona,United States,2021-11-23,147.9
city,Phoenix,driving,NA,Arizona,United States,2021-11-24,157.58
city,Phoenix,driving,NA,Arizona,United States,2021-11-25,83.5
city,Phoenix,driving,NA,Arizona,United States,2021-11-26,131.29
city,Phoenix,driving,NA,Arizona,United States,2021-11-27,130.5
city,Phoenix,driving,NA,Arizona,United States,2021-11-28,102.62
city,Phoenix,driving,NA,Arizona,United States,2021-11-29,129.81
city,Phoenix,driving,NA,Arizona,United States,2021-11-30,135.06
city,Phoenix,driving,NA,Arizona,United States,2021-12-01,135.88
city,Phoenix,driving,NA,Arizona,United States,2021-12-02,136.98
city,Phoenix,driving,NA,Arizona,United States,2021-12-03,162.7
city,Phoenix,driving,NA,Arizona,United States,2021-12-04,156.61
city,Phoenix,driving,NA,Arizona,United States,2021-12-05,109.75
city,Phoenix,driving,NA,Arizona,United States,2021-12-06,132.63
city,Phoenix,driving,NA,Arizona,United States,2021-12-07,136.21
city,Phoenix,driving,NA,Arizona,United States,2021-12-08,140.72
city,Phoenix,driving,NA,Arizona,United States,2021-12-09,146.08
city,Phoenix,driving,NA,Arizona,United States,2021-12-10,167.42
city,Phoenix,driving,NA,Arizona,United States,2021-12-11,165.22
city,Phoenix,driving,NA,Arizona,United States,2021-12-12,115.98
city,Phoenix,driving,NA,Arizona,United States,2021-12-13,144.02
city,Phoenix,driving,NA,Arizona,United States,2021-12-14,139.22
city,Phoenix,driving,NA,Arizona,United States,2021-12-15,149.76
city,Phoenix,driving,NA,Arizona,United States,2021-12-16,158.3
city,Phoenix,driving,NA,Arizona,United States,2021-12-17,175.91
city,Phoenix,driving,NA,Arizona,United States,2021-12-18,160.25
city,Phoenix,driving,NA,Arizona,United States,2021-12-19,119.52
